2020-12-06 20:12:735 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:651 INFO  HomePage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (761fb4f66c617e8c86bac5d37fba09c7)] -> xpath: //select[@id='product_attribute_2']]
2020-12-06 23:12:720 INFO  HomePage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (761fb4f66c617e8c86bac5d37fba09c7)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-06 23:12:781 INFO  HomePage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (761fb4f66c617e8c86bac5d37fba09c7)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-06 23:12:834 INFO  HomePage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (761fb4f66c617e8c86bac5d37fba09c7)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-06 23:12:853 INFO  HomePage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (761fb4f66c617e8c86bac5d37fba09c7)] -> xpath: //span[@class='price-value-1']]
2020-12-06 23:12:929 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:453 INFO  HomePage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (87de1660c2971af3e30d8b2f93dd1f69)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:655 INFO  HomePage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-06 23:12:296 INFO  HomePage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (87de1660c2971af3e30d8b2f93dd1f69)] -> id: products-orderby]
2020-12-06 23:12:368 INFO  HomePage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (87de1660c2971af3e30d8b2f93dd1f69)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-06 23:12:445 INFO  HomePage :49 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (87de1660c2971af3e30d8b2f93dd1f69)] -> xpath: //select[@id='product_attribute_1']]
2020-12-06 23:12:607 INFO  HomePage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (87de1660c2971af3e30d8b2f93dd1f69)] -> xpath: //select[@id='product_attribute_2']]
2020-12-06 23:12:664 INFO  HomePage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (87de1660c2971af3e30d8b2f93dd1f69)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-06 23:12:716 INFO  HomePage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (87de1660c2971af3e30d8b2f93dd1f69)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-06 23:12:778 INFO  HomePage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (87de1660c2971af3e30d8b2f93dd1f69)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-06 23:12:796 INFO  HomePage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (87de1660c2971af3e30d8b2f93dd1f69)] -> xpath: //span[@class='price-value-1']]
2020-12-06 23:12:874 INFO  HomePage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (87de1660c2971af3e30d8b2f93dd1f69)] -> xpath: //input[@id='add-to-cart-button-1']]
2020-12-06 23:12:843 INFO  HomePage :104 -  Click on Display Notification [[ChromeDriver: chrome on WINDOWS (87de1660c2971af3e30d8b2f93dd1f69)] -> xpath: //body/div[@id='bar-notification']/div[1]]
2020-12-06 23:12:130 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:181 INFO  HomePage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:374 INFO  HomePage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-06 23:12:608 INFO  HomePage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> id: products-orderby]
2020-12-06 23:12:674 INFO  HomePage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-06 23:12:23 INFO  HomePage :49 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> xpath: //select[@id='product_attribute_1']]
2020-12-06 23:12:174 INFO  HomePage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> xpath: //select[@id='product_attribute_2']]
2020-12-06 23:12:236 INFO  HomePage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-06 23:12:288 INFO  HomePage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-06 23:12:352 INFO  HomePage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-06 23:12:370 INFO  HomePage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> xpath: //span[@class='price-value-1']]
2020-12-06 23:12:445 INFO  HomePage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> xpath: //input[@id='add-to-cart-button-1']]
2020-12-06 23:12:823 INFO  HomePage :104 -  Click on Display Notification [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> xpath: //body/div[@id='bar-notification']/div[1]]
2020-12-06 23:12:268 INFO  HomePage :41 - Mini shopping Cart [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> xpath: //div[@class='mini-shopping-cart']//div//input]
2020-12-06 23:12:396 INFO  HomePage :52 - Changes the qty to 2 [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> xpath: //input[@class='qty-input']]
2020-12-06 23:12:259 INFO  HomePage :59 - Updates final Add button [[ChromeDriver: chrome on WINDOWS (612d5008b6eabf978531d12e71a8988e)] -> xpath: //div[@class='cart-options']//div//input[@class='button-2 update-cart-button']]
2020-12-07 00:12:42 INFO  BasePage :29 - Launching Chrome Browser
2020-12-07 00:12:543 INFO  HomePage :25 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (d66b44cb18f8b35aa65809e76a34a2a9)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-07 00:12:621 INFO  HomePage :32 - Desktop Message Verification Proxy element for: DefaultElementLocator 'By.xpath: //h1[contains(text(),'Desktops')]'
2020-12-07 00:12:504 INFO  BasePage :29 - Launching Chrome Browser
2020-12-07 00:12:59 INFO  HomePage :25 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (44809dbc02e93a1a9728a397ad079627)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-07 00:12:112 INFO  HomePage :32 - Desktop Message Verification Proxy element for: DefaultElementLocator 'By.xpath: //h1[contains(text(),'Desktops')]'
2020-12-07 00:12:08 INFO  BasePage :29 - Launching Chrome Browser
2020-12-07 00:12:478 INFO  HomePage :25 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (171ce60cb82209c0489d7ec62a0c9573)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-07 00:12:496 INFO  HomePage :32 - Desktop Message Verification [[ChromeDriver: chrome on WINDOWS (171ce60cb82209c0489d7ec62a0c9573)] -> xpath: //h1[contains(text(),'Computers')]]
2020-12-07 00:12:27 INFO  BasePage :29 - Launching Chrome Browser
2020-12-07 00:12:521 INFO  HomePage :25 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (7f30deb3fdf5abb6f19bc695819e249b)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-07 00:12:546 INFO  HomePage :32 - Desktop Message Verification [[ChromeDriver: chrome on WINDOWS (7f30deb3fdf5abb6f19bc695819e249b)] -> xpath: //h1[contains(text(),'Computers')]]
2020-12-07 17:12:561 INFO  BasePage :29 - Launching Chrome Browser
2020-12-07 17:12:517 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (37e7a7c1245d7b47d80497bd7ae3c292)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-07 17:12:537 INFO  LoginPage :51 - Getting text from : [[ChromeDriver: chrome on WINDOWS (37e7a7c1245d7b47d80497bd7ae3c292)] -> xpath: //div[@class='page-title']//h1]
2020-12-07 17:12:802 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 12:12:133 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 12:12:278 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (0893407a32b31886e5f89f4e804462ed)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-08 12:12:318 INFO  LoginPage :51 - Getting text from : [[ChromeDriver: chrome on WINDOWS (0893407a32b31886e5f89f4e804462ed)] -> xpath: //div[@class='page-title']//h1]
2020-12-08 12:12:349 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 12:12:565 INFO  HomePage :32 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (64e7a2a55bbd3d9f90f7704c1ac29f31)] -> xpath: //a[@class='ico-register']]
2020-12-08 12:12:589 INFO  RegistrationPage :142 - Verify Registration Message [[ChromeDriver: chrome on WINDOWS (64e7a2a55bbd3d9f90f7704c1ac29f31)] -> xpath: //h1[contains(text(),'Register')]]
2020-12-08 12:12:156 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 12:12:596 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (32b2bddaf7d7820ee33ca681ae47ef56)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-08 12:12:784 INFO  LoginPage :33 - Entering email address : alphatest64@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (32b2bddaf7d7820ee33ca681ae47ef56)] -> id: Email]
2020-12-08 12:12:930 INFO  LoginPage :40 - Entering password : 123456 to password field : [[ChromeDriver: chrome on WINDOWS (32b2bddaf7d7820ee33ca681ae47ef56)] -> css selector: #Password]
2020-12-08 12:12:11 INFO  LoginPage :46 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (32b2bddaf7d7820ee33ca681ae47ef56)] -> xpath: //input[@class='button-1 login-button']]
2020-12-08 12:12:43 INFO  LoginPage :51 - Getting text from : [[ChromeDriver: chrome on WINDOWS (32b2bddaf7d7820ee33ca681ae47ef56)] -> xpath: //div[@class='page-title']//h1]
2020-12-08 12:12:75 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 12:12:527 INFO  HomePage :32 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (651b6c3e77c7c30ef05873f4ed4b7178)] -> xpath: //a[@class='ico-register']]
2020-12-08 12:12:643 INFO  RegistrationPage :63 - click on Gender [[ChromeDriver: chrome on WINDOWS (651b6c3e77c7c30ef05873f4ed4b7178)] -> xpath: //label[contains(text(),'Male')]]
2020-12-08 12:12:807 INFO  RegistrationPage :71 - clicks and sends First Name [[ChromeDriver: chrome on WINDOWS (651b6c3e77c7c30ef05873f4ed4b7178)] -> xpath: //input[@id='FirstName']]
2020-12-08 12:12:922 INFO  RegistrationPage :78 - clicks and sends Last Name [[ChromeDriver: chrome on WINDOWS (651b6c3e77c7c30ef05873f4ed4b7178)] -> xpath: //input[@id='LastName']]
2020-12-08 12:12:05 INFO  RegistrationPage :85 - selects date from the DropDown [[ChromeDriver: chrome on WINDOWS (651b6c3e77c7c30ef05873f4ed4b7178)] -> xpath: //select[@name='DateOfBirthDay']//option[contains(text(),'11')]]
2020-12-08 12:12:106 INFO  RegistrationPage :91 - selects month from the Dropdown [[ChromeDriver: chrome on WINDOWS (651b6c3e77c7c30ef05873f4ed4b7178)] -> xpath: //select[@name='DateOfBirthMonth']//option[contains(text(),'November')]]
2020-12-08 12:12:185 INFO  RegistrationPage :97 - Selects Year from Dropdown [[ChromeDriver: chrome on WINDOWS (651b6c3e77c7c30ef05873f4ed4b7178)] -> xpath: //select[@name='DateOfBirthYear']//option[contains(text(),'2011')]]
2020-12-08 12:12:396 INFO  RegistrationPage :104 - send Email Id to [[ChromeDriver: chrome on WINDOWS (651b6c3e77c7c30ef05873f4ed4b7178)] -> xpath: //input[@id='Email']]
2020-12-08 12:12:549 INFO  RegistrationPage :111 - send Company Name [[ChromeDriver: chrome on WINDOWS (651b6c3e77c7c30ef05873f4ed4b7178)] -> xpath: //input[@id='Company']]
2020-12-08 12:12:646 INFO  RegistrationPage :117 - Selects Newsletter Checkbox [[ChromeDriver: chrome on WINDOWS (651b6c3e77c7c30ef05873f4ed4b7178)] -> xpath: //input[@id='Newsletter']]
2020-12-08 12:12:816 INFO  RegistrationPage :124 - send password to field[[ChromeDriver: chrome on WINDOWS (651b6c3e77c7c30ef05873f4ed4b7178)] -> xpath: //input[@id='Password']]
2020-12-08 12:12:959 INFO  RegistrationPage :131 - send password to confirm password field [[ChromeDriver: chrome on WINDOWS (651b6c3e77c7c30ef05873f4ed4b7178)] -> xpath: //input[@id='ConfirmPassword']]
2020-12-08 12:12:906 INFO  RegistrationPage :137 - Clicks on Registeration Button Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-12-08 12:12:906 INFO  RegistrationPage :148 - Verifies Successful Registration
2020-12-08 13:12:583 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:06 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (4c5865fa26b4e576d0e1fa180b10e84a)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-08 13:12:188 INFO  LoginPage :33 - Entering email address : alphatest487@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (4c5865fa26b4e576d0e1fa180b10e84a)] -> id: Email]
2020-12-08 13:12:334 INFO  LoginPage :40 - Entering password : 123456 to password field : [[ChromeDriver: chrome on WINDOWS (4c5865fa26b4e576d0e1fa180b10e84a)] -> css selector: #Password]
2020-12-08 13:12:809 INFO  LoginPage :46 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (4c5865fa26b4e576d0e1fa180b10e84a)] -> xpath: //input[@class='button-1 login-button']]
2020-12-08 13:12:841 INFO  LoginPage :51 - Getting text from : [[ChromeDriver: chrome on WINDOWS (4c5865fa26b4e576d0e1fa180b10e84a)] -> xpath: //div[@class='page-title']//h1]
2020-12-08 13:12:873 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:158 INFO  HomePage :32 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (a9610ff9a4dd9bedb0ec111e91451f81)] -> xpath: //a[@class='ico-register']]
2020-12-08 13:12:287 INFO  RegistrationPage :63 - click on Gender [[ChromeDriver: chrome on WINDOWS (a9610ff9a4dd9bedb0ec111e91451f81)] -> xpath: //label[contains(text(),'Male')]]
2020-12-08 13:12:459 INFO  RegistrationPage :71 - clicks and sends First Name [[ChromeDriver: chrome on WINDOWS (a9610ff9a4dd9bedb0ec111e91451f81)] -> xpath: //input[@id='FirstName']]
2020-12-08 13:12:578 INFO  RegistrationPage :78 - clicks and sends Last Name [[ChromeDriver: chrome on WINDOWS (a9610ff9a4dd9bedb0ec111e91451f81)] -> xpath: //input[@id='LastName']]
2020-12-08 13:12:648 INFO  RegistrationPage :85 - selects date from the DropDown [[ChromeDriver: chrome on WINDOWS (a9610ff9a4dd9bedb0ec111e91451f81)] -> xpath: //select[@name='DateOfBirthDay']//option[contains(text(),'11')]]
2020-12-08 13:12:742 INFO  RegistrationPage :91 - selects month from the Dropdown [[ChromeDriver: chrome on WINDOWS (a9610ff9a4dd9bedb0ec111e91451f81)] -> xpath: //select[@name='DateOfBirthMonth']//option[contains(text(),'November')]]
2020-12-08 13:12:821 INFO  RegistrationPage :97 - Selects Year from Dropdown [[ChromeDriver: chrome on WINDOWS (a9610ff9a4dd9bedb0ec111e91451f81)] -> xpath: //select[@name='DateOfBirthYear']//option[contains(text(),'2011')]]
2020-12-08 13:12:23 INFO  RegistrationPage :104 - send Email Id to [[ChromeDriver: chrome on WINDOWS (a9610ff9a4dd9bedb0ec111e91451f81)] -> xpath: //input[@id='Email']]
2020-12-08 13:12:179 INFO  RegistrationPage :111 - send Company Name [[ChromeDriver: chrome on WINDOWS (a9610ff9a4dd9bedb0ec111e91451f81)] -> xpath: //input[@id='Company']]
2020-12-08 13:12:276 INFO  RegistrationPage :117 - Selects Newsletter Checkbox [[ChromeDriver: chrome on WINDOWS (a9610ff9a4dd9bedb0ec111e91451f81)] -> xpath: //input[@id='Newsletter']]
2020-12-08 13:12:430 INFO  RegistrationPage :124 - send password to field[[ChromeDriver: chrome on WINDOWS (a9610ff9a4dd9bedb0ec111e91451f81)] -> xpath: //input[@id='Password']]
2020-12-08 13:12:579 INFO  RegistrationPage :131 - send password to confirm password field [[ChromeDriver: chrome on WINDOWS (a9610ff9a4dd9bedb0ec111e91451f81)] -> xpath: //input[@id='ConfirmPassword']]
2020-12-08 13:12:591 INFO  RegistrationPage :137 - Clicks on Registeration Button Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-12-08 13:12:592 INFO  RegistrationPage :148 - Verifies Successful Registration
2020-12-08 13:12:70 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:471 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (2adc60d7be8c27b8e37d21ece99a9639)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-08 13:12:503 INFO  LoginPage :51 - Getting text from : [[ChromeDriver: chrome on WINDOWS (2adc60d7be8c27b8e37d21ece99a9639)] -> xpath: //div[@class='page-title']//h1]
2020-12-08 13:12:538 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:92 INFO  HomePage :32 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (e2c4eb100faa5ea41e5d6ed698dca6a0)] -> xpath: //a[@class='ico-register']]
2020-12-08 13:12:124 INFO  RegistrationPage :142 - Verify Registration Message [[ChromeDriver: chrome on WINDOWS (e2c4eb100faa5ea41e5d6ed698dca6a0)] -> xpath: //h1[contains(text(),'Register')]]
2020-12-08 13:12:876 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:286 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (47bab350ae30e4a58c1ea1f3cee0d3ec)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-08 13:12:488 INFO  LoginPage :33 - Entering email address : alphatest579@gmail.com to email field : [[ChromeDriver: chrome on WINDOWS (47bab350ae30e4a58c1ea1f3cee0d3ec)] -> id: Email]
2020-12-08 13:12:622 INFO  LoginPage :40 - Entering password : 123456 to password field : [[ChromeDriver: chrome on WINDOWS (47bab350ae30e4a58c1ea1f3cee0d3ec)] -> css selector: #Password]
2020-12-08 13:12:117 INFO  LoginPage :46 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (47bab350ae30e4a58c1ea1f3cee0d3ec)] -> xpath: //input[@class='button-1 login-button']]
2020-12-08 13:12:146 INFO  LoginPage :51 - Getting text from : [[ChromeDriver: chrome on WINDOWS (47bab350ae30e4a58c1ea1f3cee0d3ec)] -> xpath: //div[@class='page-title']//h1]
2020-12-08 13:12:178 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:464 INFO  HomePage :32 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (bf2be306691812ba92eaad044a4c471d)] -> xpath: //a[@class='ico-register']]
2020-12-08 13:12:564 INFO  RegistrationPage :63 - click on Gender [[ChromeDriver: chrome on WINDOWS (bf2be306691812ba92eaad044a4c471d)] -> xpath: //label[contains(text(),'Male')]]
2020-12-08 13:12:713 INFO  RegistrationPage :71 - clicks and sends First Name [[ChromeDriver: chrome on WINDOWS (bf2be306691812ba92eaad044a4c471d)] -> xpath: //input[@id='FirstName']]
2020-12-08 13:12:815 INFO  RegistrationPage :78 - clicks and sends Last Name [[ChromeDriver: chrome on WINDOWS (bf2be306691812ba92eaad044a4c471d)] -> xpath: //input[@id='LastName']]
2020-12-08 13:12:890 INFO  RegistrationPage :85 - selects date from the DropDown [[ChromeDriver: chrome on WINDOWS (bf2be306691812ba92eaad044a4c471d)] -> xpath: //select[@name='DateOfBirthDay']//option[contains(text(),'11')]]
2020-12-08 13:12:964 INFO  RegistrationPage :91 - selects month from the Dropdown [[ChromeDriver: chrome on WINDOWS (bf2be306691812ba92eaad044a4c471d)] -> xpath: //select[@name='DateOfBirthMonth']//option[contains(text(),'November')]]
2020-12-08 13:12:28 INFO  RegistrationPage :97 - Selects Year from Dropdown [[ChromeDriver: chrome on WINDOWS (bf2be306691812ba92eaad044a4c471d)] -> xpath: //select[@name='DateOfBirthYear']//option[contains(text(),'2011')]]
2020-12-08 13:12:236 INFO  RegistrationPage :104 - send Email Id to [[ChromeDriver: chrome on WINDOWS (bf2be306691812ba92eaad044a4c471d)] -> xpath: //input[@id='Email']]
2020-12-08 13:12:385 INFO  RegistrationPage :111 - send Company Name [[ChromeDriver: chrome on WINDOWS (bf2be306691812ba92eaad044a4c471d)] -> xpath: //input[@id='Company']]
2020-12-08 13:12:495 INFO  RegistrationPage :117 - Selects Newsletter Checkbox [[ChromeDriver: chrome on WINDOWS (bf2be306691812ba92eaad044a4c471d)] -> xpath: //input[@id='Newsletter']]
2020-12-08 13:12:649 INFO  RegistrationPage :124 - send password to field[[ChromeDriver: chrome on WINDOWS (bf2be306691812ba92eaad044a4c471d)] -> xpath: //input[@id='Password']]
2020-12-08 13:12:790 INFO  RegistrationPage :131 - send password to confirm password field [[ChromeDriver: chrome on WINDOWS (bf2be306691812ba92eaad044a4c471d)] -> xpath: //input[@id='ConfirmPassword']]
2020-12-08 13:12:348 INFO  RegistrationPage :137 - Clicks on Registeration Button Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-12-08 13:12:348 INFO  RegistrationPage :148 - Verifies Successful Registration
2020-12-08 13:12:798 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:261 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (b4e69b2b14d82f88eb40cf28aecd648c)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-08 13:12:309 INFO  LoginPage :51 - Getting text from : [[ChromeDriver: chrome on WINDOWS (b4e69b2b14d82f88eb40cf28aecd648c)] -> xpath: //div[@class='page-title']//h1]
2020-12-08 13:12:339 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:604 INFO  HomePage :32 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (0a4cb4cd47a6deedc62da33ebd5315a4)] -> xpath: //a[@class='ico-register']]
2020-12-08 13:12:636 INFO  RegistrationPage :142 - Verify Registration Message [[ChromeDriver: chrome on WINDOWS (0a4cb4cd47a6deedc62da33ebd5315a4)] -> xpath: //h1[contains(text(),'Register')]]
2020-12-08 13:12:885 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:186 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (7f52aad3aef2765203f5c3ea517d785d)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-08 13:12:217 INFO  LoginPage :51 - Getting text from : [[ChromeDriver: chrome on WINDOWS (7f52aad3aef2765203f5c3ea517d785d)] -> xpath: //div[@class='page-title']//h1]
2020-12-08 13:12:249 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:527 INFO  HomePage :32 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (aabed95019395f328970c2cf69c0c574)] -> xpath: //a[@class='ico-register']]
2020-12-08 13:12:559 INFO  RegistrationPage :142 - Verify Registration Message [[ChromeDriver: chrome on WINDOWS (aabed95019395f328970c2cf69c0c574)] -> xpath: //h1[contains(text(),'Register')]]
2020-12-08 13:12:833 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:145 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (95b1bcdae73d193774e4bcce5fddb2ce)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-08 13:12:177 INFO  LoginPage :51 - Getting text from : [[ChromeDriver: chrome on WINDOWS (95b1bcdae73d193774e4bcce5fddb2ce)] -> xpath: //div[@class='page-title']//h1]
2020-12-08 13:12:863 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:268 INFO  HomePage :32 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (c5f50cd6bcd911d379a9361fc6410601)] -> xpath: //a[@class='ico-register']]
2020-12-08 13:12:300 INFO  RegistrationPage :142 - Verify Registration Message [[ChromeDriver: chrome on WINDOWS (c5f50cd6bcd911d379a9361fc6410601)] -> xpath: //h1[contains(text(),'Register')]]
2020-12-08 13:12:149 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:408 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (f5ff50c6d2cca5e8de034278988df420)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-08 13:12:440 INFO  LoginPage :51 - Getting text from : [[ChromeDriver: chrome on WINDOWS (f5ff50c6d2cca5e8de034278988df420)] -> xpath: //div[@class='page-title']//h1]
2020-12-08 13:12:106 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:570 INFO  HomePage :32 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (5aa999f0db5d1de01c540eb7a5c6a53f)] -> xpath: //a[@class='ico-register']]
2020-12-08 13:12:602 INFO  RegistrationPage :142 - Verify Registration Message [[ChromeDriver: chrome on WINDOWS (5aa999f0db5d1de01c540eb7a5c6a53f)] -> xpath: //h1[contains(text(),'Register')]]
2020-12-08 13:12:619 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:826 INFO  ComputerPage :25 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (78d10459b378d77f21876dd91565fc5a)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-08 13:12:858 INFO  ComputerPage :32 - Desktop Message Verification [[ChromeDriver: chrome on WINDOWS (78d10459b378d77f21876dd91565fc5a)] -> xpath: //h1[contains(text(),'Computers')]]
2020-12-08 13:12:384 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 13:12:741 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (8624f9dfe3f293f5e2d2ab34155f15f8)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-08 13:12:773 INFO  LoginPage :51 - Getting text from : [[ChromeDriver: chrome on WINDOWS (8624f9dfe3f293f5e2d2ab34155f15f8)] -> xpath: //div[@class='page-title']//h1]
2020-12-08 13:12:459 INFO  BasePage :29 - Launching Chrome Browser
